image_id,fname,mask,distancing,5k,n_people,fold
2995,2995.jpg,1.0,0.0,0.0,7.0,3.0
2996,2996.jpg,1.0,1.0,1.0,5.0,3.0
2997,2997.jpg,1.0,0.0,0.0,6.0,0.0
2998,2998.jpg,1.0,1.0,1.0,15.0,3.0
2999,2999.jpg,1.0,1.0,1.0,10.0,3.0
3000,3000.jpg,0.0,1.0,0.0,1.0,1.0
3001,3001.jpg,0.0,0.0,0.0,8.0,3.0
3002,3002.jpg,0.0,0.0,0.0,9.0,2.0
3003,3003.jpg,0.0,1.0,0.0,14.0,1.0
3004,3004.jpg,0.0,1.0,0.0,18.0,4.0
3005,3005.jpg,1.0,1.0,1.0,13.0,3.0
3006,3006.jpg,1.0,0.0,0.0,19.0,2.0
3007,3007.jpg,0.0,1.0,0.0,2.0,2.0
3008,3008.jpg,1.0,1.0,1.0,12.0,0.0
3009,3009.jpg,0.0,1.0,0.0,2.0,3.0
3010,3010.jpg,0.0,0.0,0.0,22.0,2.0
3011,3011.jpg,0.0,0.0,0.0,9.0,2.0
3012,3012.jpg,1.0,0.0,0.0,10.0,4.0
3013,3013.jpg,1.0,0.0,0.0,10.0,0.0
3014,3014.jpg,0.0,0.0,0.0,15.0,0.0
3015,3015.jpg,1.0,0.0,0.0,5.0,3.0
3016,3016.jpg,1.0,1.0,1.0,5.0,4.0
3017,3017.jpg,0.0,1.0,0.0,1.0,4.0
3018,3018.jpg,1.0,1.0,1.0,13.0,2.0
3019,3019.jpg,0.0,0.0,0.0,16.0,1.0
3020,3020.jpg,1.0,0.0,0.0,4.0,1.0
3021,3021.jpg,1.0,0.0,0.0,9.0,1.0
3022,3022.jpg,1.0,1.0,1.0,9.0,0.0
3023,3023.jpg,1.0,1.0,1.0,7.0,1.0
3024,3024.jpg,0.0,1.0,0.0,5.0,1.0
3025,3025.jpg,1.0,1.0,1.0,16.0,1.0
3026,3026.jpg,0.0,0.0,0.0,19.0,0.0
3027,3027.jpg,1.0,0.0,0.0,7.0,3.0
3028,3028.jpg,1.0,0.0,0.0,8.0,4.0
3029,3029.jpg,1.0,0.0,0.0,7.0,3.0
3030,3030.jpg,0.0,0.0,0.0,21.0,0.0
3031,3031.jpg,0.0,0.0,0.0,17.0,4.0
3032,3032.jpg,1.0,0.0,0.0,25.0,4.0
3033,3033.jpg,0.0,1.0,0.0,15.0,2.0
3034,3034.jpg,0.0,1.0,0.0,6.0,1.0
3035,3035.jpg,1.0,0.0,0.0,6.0,4.0
3036,3036.jpg,1.0,1.0,1.0,8.0,3.0
3037,3037.jpg,1.0,1.0,1.0,3.0,2.0
3039,3039.jpg,0.0,0.0,0.0,5.0,1.0
3040,3040.jpg,1.0,0.0,0.0,12.0,1.0
3041,3041.jpg,1.0,0.0,0.0,5.0,1.0
3042,3042.jpg,0.0,0.0,0.0,3.0,4.0
3043,3043.jpg,1.0,1.0,1.0,7.0,4.0
3044,3044.jpg,0.0,0.0,0.0,13.0,0.0
3045,3045.jpg,1.0,1.0,1.0,3.0,3.0
3046,3046.jpg,0.0,1.0,0.0,13.0,0.0
3047,3047.jpg,0.0,0.0,0.0,14.0,0.0
3048,3048.jpg,0.0,0.0,0.0,21.0,4.0
3049,3049.jpg,0.0,0.0,0.0,5.0,0.0
3050,3050.jpg,1.0,0.0,0.0,3.0,4.0
3051,3051.jpg,1.0,1.0,1.0,2.0,1.0
3052,3052.jpg,1.0,1.0,1.0,3.0,3.0
3054,3054.jpg,1.0,1.0,1.0,2.0,3.0
3055,3055.jpg,1.0,0.0,0.0,11.0,0.0
3056,3056.jpg,0.0,1.0,0.0,1.0,0.0
3057,3057.jpg,0.0,0.0,0.0,2.0,0.0
3058,3058.jpg,1.0,1.0,1.0,13.0,0.0
3059,3059.jpg,1.0,0.0,0.0,11.0,3.0
3060,3060.jpg,1.0,1.0,1.0,5.0,2.0
3061,3061.jpg,0.0,0.0,0.0,6.0,1.0
3062,3062.jpg,1.0,1.0,1.0,4.0,2.0
3063,3063.jpg,1.0,0.0,0.0,4.0,4.0
3064,3064.jpg,0.0,0.0,0.0,6.0,1.0
3065,3065.jpg,1.0,0.0,0.0,6.0,4.0
3066,3066.jpg,1.0,1.0,1.0,6.0,3.0
3067,3067.jpg,1.0,1.0,1.0,11.0,2.0
3068,3068.jpg,0.0,0.0,0.0,3.0,0.0
3069,3069.jpg,1.0,0.0,0.0,13.0,1.0
3070,3070.jpg,0.0,1.0,0.0,4.0,2.0
3071,3071.jpg,0.0,0.0,0.0,5.0,0.0
3072,3072.jpg,0.0,1.0,0.0,5.0,0.0
3073,3073.jpg,1.0,1.0,1.0,14.0,2.0
3074,3074.jpg,1.0,1.0,1.0,4.0,4.0
3075,3075.jpg,1.0,0.0,0.0,5.0,0.0
3076,3076.jpg,1.0,1.0,1.0,8.0,4.0
3077,3077.jpg,1.0,0.0,0.0,31.0,2.0
3078,3078.jpg,0.0,0.0,0.0,3.0,4.0
3079,3079.jpg,0.0,1.0,0.0,5.0,3.0
3080,3080.jpg,1.0,1.0,1.0,3.0,0.0
3081,3081.jpg,1.0,1.0,1.0,20.0,2.0
3082,3082.jpg,1.0,1.0,1.0,4.0,1.0
3083,3083.jpg,0.0,1.0,0.0,4.0,0.0
3084,3084.jpg,1.0,0.0,0.0,7.0,2.0
3085,3085.jpg,0.0,0.0,0.0,11.0,1.0
3087,3087.jpg,1.0,1.0,1.0,13.0,0.0
3088,3088.jpg,0.0,0.0,0.0,17.0,4.0
3089,3089.jpg,1.0,1.0,1.0,6.0,0.0
3090,3090.jpg,1.0,1.0,1.0,4.0,4.0
3091,3091.jpg,1.0,0.0,0.0,4.0,2.0
3092,3092.jpg,1.0,1.0,1.0,11.0,0.0
3093,3093.jpg,1.0,1.0,1.0,2.0,4.0
3094,3094.jpg,1.0,1.0,1.0,2.0,2.0
3095,3095.jpg,0.0,0.0,0.0,5.0,3.0
3096,3096.jpg,0.0,0.0,0.0,25.0,3.0
3097,3097.jpg,1.0,1.0,1.0,1.0,3.0
3099,3099.jpg,0.0,0.0,0.0,29.0,4.0
3100,3100.jpg,0.0,0.0,0.0,22.0,0.0
3101,3101.jpg,0.0,0.0,0.0,13.0,1.0
3102,3102.jpg,1.0,1.0,1.0,8.0,2.0
3103,3103.jpg,1.0,1.0,1.0,17.0,3.0
3104,3104.jpg,1.0,1.0,1.0,3.0,0.0
3105,3105.jpg,1.0,1.0,1.0,5.0,3.0
3106,3106.jpg,1.0,1.0,1.0,4.0,0.0
3107,3107.jpg,1.0,0.0,0.0,3.0,4.0
3108,3108.jpg,1.0,0.0,0.0,14.0,4.0
3109,3109.jpg,1.0,1.0,1.0,11.0,1.0
3110,3110.jpg,1.0,1.0,1.0,8.0,1.0
3111,3111.jpg,0.0,0.0,0.0,13.0,3.0
3112,3112.jpg,1.0,0.0,0.0,3.0,2.0
3113,3113.jpg,1.0,0.0,0.0,14.0,3.0
3114,3114.jpg,1.0,0.0,0.0,5.0,1.0
3115,3115.jpg,1.0,0.0,0.0,7.0,4.0
3116,3116.jpg,1.0,1.0,1.0,1.0,4.0
3117,3117.jpg,0.0,0.0,0.0,7.0,2.0
3118,3118.jpg,1.0,1.0,1.0,3.0,3.0
3119,3119.jpg,0.0,0.0,0.0,15.0,2.0
3120,3120.jpg,1.0,0.0,0.0,7.0,3.0
3121,3121.jpg,0.0,0.0,0.0,11.0,1.0
3122,3122.jpg,1.0,1.0,1.0,5.0,4.0
3123,3123.jpg,0.0,0.0,0.0,10.0,0.0
3124,3124.jpg,1.0,1.0,1.0,3.0,0.0
3125,3125.jpg,1.0,0.0,0.0,3.0,4.0
3126,3126.jpg,0.0,0.0,0.0,18.0,0.0
3127,3127.jpg,1.0,0.0,0.0,6.0,1.0
3128,3128.jpg,1.0,1.0,1.0,1.0,4.0
3129,3129.jpg,0.0,0.0,0.0,15.0,1.0
3130,3130.jpg,0.0,0.0,0.0,9.0,2.0
3131,3131.jpg,0.0,0.0,0.0,21.0,2.0
3132,3132.jpg,1.0,0.0,0.0,8.0,1.0
3133,3133.jpg,0.0,1.0,0.0,6.0,0.0
3134,3134.jpg,0.0,0.0,0.0,11.0,0.0
3135,3135.jpg,1.0,0.0,0.0,7.0,0.0
3136,3136.jpg,1.0,0.0,0.0,5.0,1.0
3137,3137.jpg,1.0,0.0,0.0,2.0,4.0
3138,3138.jpg,0.0,1.0,0.0,4.0,1.0
3139,3139.jpg,1.0,1.0,1.0,12.0,1.0
3140,3140.jpg,1.0,1.0,1.0,6.0,2.0
3141,3141.jpg,1.0,0.0,0.0,5.0,4.0
3142,3142.jpg,0.0,0.0,0.0,24.0,3.0
3144,3144.jpg,0.0,0.0,0.0,16.0,1.0
3145,3145.jpg,1.0,1.0,1.0,4.0,2.0
3146,3146.jpg,0.0,0.0,0.0,18.0,1.0
3147,3147.jpg,1.0,1.0,1.0,5.0,1.0
3148,3148.jpg,0.0,0.0,0.0,13.0,3.0
3149,3149.jpg,0.0,0.0,0.0,17.0,4.0
3150,3150.jpg,0.0,1.0,0.0,8.0,0.0
3151,3151.jpg,0.0,1.0,0.0,6.0,3.0
3152,3152.jpg,1.0,0.0,0.0,4.0,0.0
3153,3153.jpg,0.0,0.0,0.0,6.0,2.0
3154,3154.jpg,1.0,1.0,1.0,6.0,0.0
3155,3155.jpg,0.0,0.0,0.0,10.0,2.0
3156,3156.jpg,0.0,0.0,0.0,24.0,1.0
3157,3157.jpg,1.0,1.0,1.0,0.0,1.0
3158,3158.jpg,0.0,1.0,0.0,2.0,3.0
3159,3159.jpg,1.0,1.0,1.0,8.0,4.0
3160,3160.jpg,1.0,0.0,0.0,15.0,2.0
3161,3161.jpg,0.0,0.0,0.0,5.0,4.0
3162,3162.jpg,0.0,1.0,0.0,2.0,2.0
3163,3163.jpg,1.0,0.0,0.0,13.0,2.0
3164,3164.jpg,0.0,1.0,0.0,9.0,3.0
3165,3165.jpg,0.0,0.0,0.0,21.0,1.0
3166,3166.jpg,0.0,0.0,0.0,9.0,3.0
3167,3167.jpg,1.0,0.0,0.0,10.0,3.0
3168,3168.jpg,1.0,1.0,1.0,13.0,3.0
3169,3169.jpg,1.0,0.0,0.0,10.0,1.0
3171,3171.jpg,0.0,1.0,0.0,2.0,0.0
3172,3172.jpg,0.0,0.0,0.0,15.0,1.0
3173,3173.jpg,1.0,0.0,0.0,5.0,2.0
3174,3174.jpg,0.0,0.0,0.0,11.0,2.0
3175,3175.jpg,1.0,1.0,1.0,1.0,2.0
3176,3176.jpg,1.0,1.0,1.0,21.0,3.0
3177,3177.jpg,1.0,1.0,1.0,14.0,2.0
3178,3178.jpg,0.0,0.0,0.0,8.0,4.0
3179,3179.jpg,0.0,0.0,0.0,3.0,0.0
3180,3180.jpg,1.0,1.0,1.0,14.0,3.0
3181,3181.jpg,0.0,0.0,0.0,7.0,0.0
3182,3182.jpg,1.0,1.0,1.0,15.0,4.0
3183,3183.jpg,0.0,0.0,0.0,6.0,4.0
3184,3184.jpg,0.0,0.0,0.0,17.0,3.0
3185,3185.jpg,0.0,1.0,0.0,5.0,4.0
3187,3187.jpg,1.0,1.0,1.0,27.0,2.0
3188,3188.jpg,0.0,0.0,0.0,18.0,0.0
3189,3189.jpg,1.0,1.0,1.0,5.0,3.0
3190,3190.jpg,1.0,1.0,1.0,1.0,3.0
3191,3191.jpg,1.0,1.0,1.0,8.0,1.0
3192,3192.jpg,0.0,0.0,0.0,11.0,4.0
3193,3193.jpg,1.0,1.0,1.0,2.0,2.0
3194,3194.jpg,0.0,0.0,0.0,10.0,2.0
3195,3195.jpg,0.0,1.0,0.0,9.0,2.0
3196,3196.jpg,1.0,0.0,0.0,23.0,2.0
3197,3197.jpg,1.0,1.0,1.0,13.0,0.0
3198,3198.jpg,0.0,0.0,0.0,4.0,4.0
3199,3199.jpg,1.0,0.0,0.0,14.0,0.0
3200,3200.jpg,0.0,0.0,0.0,18.0,2.0
3201,3201.jpg,0.0,0.0,0.0,8.0,2.0
3202,3202.jpg,1.0,0.0,0.0,15.0,2.0
3203,3203.jpg,1.0,0.0,0.0,12.0,4.0
3204,3204.jpg,1.0,0.0,0.0,2.0,4.0
3205,3205.jpg,1.0,0.0,0.0,6.0,1.0
3206,3206.jpg,0.0,0.0,0.0,2.0,2.0
3207,3207.jpg,0.0,0.0,0.0,6.0,0.0
3208,3208.jpg,0.0,1.0,0.0,1.0,2.0
3209,3209.jpg,1.0,1.0,1.0,3.0,2.0
3210,3210.jpg,0.0,1.0,0.0,8.0,4.0
3211,3211.jpg,0.0,0.0,0.0,12.0,1.0
3212,3212.jpg,0.0,0.0,0.0,13.0,1.0
3213,3213.jpg,1.0,0.0,0.0,5.0,1.0
3214,3214.jpg,0.0,0.0,0.0,3.0,0.0
3215,3215.jpg,0.0,1.0,0.0,2.0,0.0
3217,3217.jpg,1.0,0.0,0.0,15.0,2.0
3218,3218.jpg,1.0,0.0,0.0,7.0,4.0
3219,3219.jpg,0.0,0.0,0.0,15.0,4.0
3220,3220.jpg,1.0,0.0,0.0,6.0,1.0
3221,3221.jpg,1.0,0.0,0.0,6.0,1.0
3222,3222.jpg,1.0,1.0,1.0,3.0,3.0
3223,3223.jpg,1.0,0.0,0.0,14.0,2.0
3224,3224.jpg,0.0,0.0,0.0,7.0,0.0
3225,3225.jpg,0.0,1.0,0.0,2.0,3.0
3226,3226.jpg,0.0,0.0,0.0,8.0,4.0
3227,3227.jpg,1.0,0.0,0.0,6.0,0.0
3228,3228.jpg,1.0,0.0,0.0,3.0,1.0
3229,3229.jpg,1.0,1.0,1.0,7.0,0.0
3230,3230.jpg,0.0,1.0,0.0,18.0,2.0
3232,3232.jpg,1.0,0.0,0.0,15.0,3.0
3233,3233.jpg,0.0,1.0,0.0,7.0,4.0
3234,3234.jpg,1.0,1.0,1.0,8.0,1.0
3235,3235.jpg,0.0,1.0,0.0,10.0,1.0
3237,3237.jpg,1.0,0.0,0.0,7.0,0.0
3238,3238.jpg,1.0,1.0,1.0,11.0,2.0
3239,3239.jpg,0.0,0.0,0.0,5.0,3.0
3240,3240.jpg,1.0,1.0,1.0,1.0,3.0
3241,3241.jpg,1.0,1.0,1.0,13.0,2.0
3242,3242.jpg,1.0,0.0,0.0,3.0,4.0
3243,3243.jpg,1.0,0.0,0.0,2.0,3.0
3244,3244.jpg,1.0,0.0,0.0,9.0,3.0
3245,3245.jpg,1.0,1.0,1.0,2.0,1.0
3246,3246.jpg,0.0,0.0,0.0,17.0,1.0
3247,3247.jpg,0.0,0.0,0.0,16.0,3.0
3248,3248.jpg,0.0,0.0,0.0,10.0,4.0
3249,3249.jpg,0.0,1.0,0.0,2.0,0.0
3250,3250.jpg,1.0,1.0,1.0,2.0,3.0
3252,3252.jpg,0.0,0.0,0.0,13.0,4.0
3253,3253.jpg,0.0,0.0,0.0,12.0,0.0
3254,3254.jpg,1.0,0.0,0.0,2.0,3.0
3255,3255.jpg,1.0,0.0,0.0,6.0,3.0
3256,3256.jpg,1.0,0.0,0.0,6.0,2.0
3257,3257.jpg,0.0,1.0,0.0,1.0,2.0
3258,3258.jpg,1.0,0.0,0.0,9.0,4.0
3259,3259.jpg,0.0,0.0,0.0,4.0,1.0
3260,3260.jpg,0.0,0.0,0.0,17.0,2.0
3261,3261.jpg,1.0,0.0,0.0,3.0,2.0
3262,3262.jpg,0.0,0.0,0.0,26.0,2.0
3263,3263.jpg,1.0,1.0,1.0,6.0,3.0
3264,3264.jpg,1.0,0.0,0.0,4.0,1.0
3265,3265.jpg,0.0,1.0,0.0,5.0,1.0
3266,3266.jpg,0.0,1.0,0.0,1.0,3.0
3267,3267.jpg,0.0,0.0,0.0,12.0,3.0
3268,3268.jpg,0.0,0.0,0.0,16.0,1.0
3269,3269.jpg,1.0,1.0,1.0,1.0,2.0
3270,3270.jpg,0.0,1.0,0.0,5.0,2.0
3271,3271.jpg,1.0,0.0,0.0,14.0,1.0
3272,3272.jpg,0.0,0.0,0.0,10.0,0.0
3273,3273.jpg,1.0,1.0,1.0,2.0,1.0
3274,3274.jpg,0.0,0.0,0.0,10.0,2.0
3275,3275.jpg,1.0,0.0,0.0,6.0,1.0
3276,3276.jpg,1.0,1.0,1.0,5.0,4.0
3277,3277.jpg,0.0,0.0,0.0,17.0,2.0
3278,3278.jpg,1.0,1.0,1.0,3.0,1.0
3279,3279.jpg,1.0,1.0,1.0,6.0,1.0
3280,3280.jpg,0.0,0.0,0.0,8.0,4.0
3281,3281.jpg,0.0,1.0,0.0,5.0,3.0
3282,3282.jpg,0.0,0.0,0.0,9.0,2.0
3283,3283.jpg,1.0,1.0,1.0,10.0,2.0
3284,3284.jpg,1.0,1.0,1.0,10.0,1.0
3285,3285.jpg,1.0,1.0,1.0,6.0,4.0
3286,3286.jpg,1.0,1.0,1.0,2.0,1.0
3287,3287.jpg,1.0,1.0,1.0,13.0,0.0
3288,3288.jpg,0.0,0.0,0.0,8.0,4.0
3289,3289.jpg,1.0,0.0,0.0,18.0,4.0
3290,3290.jpg,1.0,1.0,1.0,2.0,2.0
3291,3291.jpg,1.0,1.0,1.0,1.0,4.0
3292,3292.jpg,0.0,0.0,0.0,5.0,4.0
3293,3293.jpg,1.0,1.0,1.0,8.0,2.0
3295,3295.jpg,1.0,1.0,1.0,7.0,0.0
3296,3296.jpg,1.0,0.0,0.0,14.0,0.0
3297,3297.jpg,1.0,0.0,0.0,3.0,0.0
3298,3298.jpg,0.0,0.0,0.0,13.0,2.0
3299,3299.jpg,0.0,0.0,0.0,6.0,0.0
3300,3300.jpg,1.0,1.0,1.0,16.0,1.0
3301,3301.jpg,1.0,1.0,1.0,8.0,0.0
3302,3302.jpg,0.0,1.0,0.0,20.0,2.0
3304,3304.jpg,1.0,1.0,1.0,2.0,2.0
3305,3305.jpg,0.0,1.0,0.0,2.0,0.0
3306,3306.jpg,0.0,0.0,0.0,8.0,3.0
3308,3308.jpg,1.0,1.0,1.0,4.0,0.0
3309,3309.jpg,1.0,1.0,1.0,25.0,1.0
3310,3310.jpg,0.0,0.0,0.0,9.0,0.0
3311,3311.jpg,0.0,0.0,0.0,12.0,2.0
3312,3312.jpg,1.0,1.0,1.0,4.0,4.0
3313,3313.jpg,0.0,0.0,0.0,14.0,2.0
3314,3314.jpg,0.0,0.0,0.0,2.0,0.0
3315,3315.jpg,1.0,0.0,0.0,6.0,1.0
3316,3316.jpg,1.0,1.0,1.0,2.0,4.0
3317,3317.jpg,1.0,1.0,1.0,1.0,0.0
3318,3318.jpg,1.0,1.0,1.0,4.0,3.0
3319,3319.jpg,0.0,0.0,0.0,5.0,0.0
3320,3320.jpg,0.0,0.0,0.0,2.0,4.0
3321,3321.jpg,0.0,0.0,0.0,18.0,2.0
3322,3322.jpg,0.0,1.0,0.0,1.0,4.0
3323,3323.jpg,0.0,1.0,0.0,10.0,0.0
3324,3324.jpg,0.0,0.0,0.0,2.0,3.0
3325,3325.jpg,0.0,0.0,0.0,19.0,3.0
3327,3327.jpg,1.0,1.0,1.0,5.0,3.0
3328,3328.jpg,1.0,0.0,0.0,2.0,3.0
3329,3329.jpg,1.0,1.0,1.0,8.0,4.0
3330,3330.jpg,1.0,0.0,0.0,2.0,1.0
3331,3331.jpg,1.0,1.0,1.0,11.0,3.0
3332,3332.jpg,1.0,0.0,0.0,14.0,2.0
3333,3333.jpg,1.0,0.0,0.0,6.0,1.0
3334,3334.jpg,0.0,0.0,0.0,18.0,0.0
3335,3335.jpg,1.0,0.0,0.0,11.0,1.0
3336,3336.jpg,1.0,0.0,0.0,15.0,0.0
3337,3337.jpg,1.0,1.0,1.0,7.0,4.0
3338,3338.jpg,1.0,0.0,0.0,10.0,3.0
3340,3340.jpg,1.0,1.0,1.0,18.0,0.0
3341,3341.jpg,0.0,0.0,0.0,3.0,0.0
3342,3342.jpg,1.0,1.0,1.0,4.0,0.0
3343,3343.jpg,1.0,0.0,0.0,23.0,1.0
3344,3344.jpg,1.0,0.0,0.0,6.0,2.0
3345,3345.jpg,1.0,0.0,0.0,3.0,0.0
3346,3346.jpg,0.0,1.0,0.0,7.0,1.0
3347,3347.jpg,1.0,0.0,0.0,21.0,4.0
3348,3348.jpg,1.0,0.0,0.0,4.0,0.0
3349,3349.jpg,1.0,0.0,0.0,22.0,2.0
3350,3350.jpg,1.0,1.0,1.0,10.0,0.0
3351,3351.jpg,0.0,1.0,0.0,14.0,4.0
3352,3352.jpg,1.0,1.0,1.0,2.0,1.0
3353,3353.jpg,0.0,0.0,0.0,5.0,2.0
3354,3354.jpg,0.0,1.0,0.0,2.0,0.0
3355,3355.jpg,1.0,1.0,1.0,10.0,3.0
3356,3356.jpg,1.0,1.0,1.0,4.0,4.0
3357,3357.jpg,1.0,1.0,1.0,9.0,0.0
3358,3358.jpg,1.0,0.0,0.0,5.0,2.0
3359,3359.jpg,1.0,0.0,0.0,14.0,1.0
3360,3360.jpg,1.0,0.0,0.0,9.0,4.0
3361,3361.jpg,0.0,0.0,0.0,6.0,2.0
3362,3362.jpg,1.0,0.0,0.0,3.0,2.0
3363,3363.jpg,1.0,1.0,1.0,8.0,0.0
3364,3364.jpg,1.0,0.0,0.0,3.0,0.0
3365,3365.jpg,1.0,0.0,0.0,15.0,0.0
3366,3366.jpg,0.0,1.0,0.0,3.0,1.0
3367,3367.jpg,1.0,1.0,1.0,4.0,0.0
3368,3368.jpg,1.0,0.0,0.0,3.0,2.0
3369,3369.jpg,1.0,1.0,1.0,6.0,2.0
3370,3370.jpg,1.0,1.0,1.0,8.0,4.0
3372,3372.jpg,0.0,1.0,0.0,8.0,0.0
3373,3373.jpg,1.0,0.0,0.0,5.0,1.0
3374,3374.jpg,1.0,1.0,1.0,3.0,3.0
3375,3375.jpg,1.0,1.0,1.0,1.0,1.0
3376,3376.jpg,0.0,0.0,0.0,8.0,1.0
3377,3377.jpg,1.0,1.0,1.0,7.0,2.0
3378,3378.jpg,0.0,0.0,0.0,20.0,1.0
3379,3379.jpg,1.0,0.0,0.0,9.0,0.0
3380,3380.jpg,1.0,1.0,1.0,7.0,1.0
3381,3381.jpg,1.0,0.0,0.0,14.0,1.0
3382,3382.jpg,0.0,1.0,0.0,1.0,1.0
3383,3383.jpg,1.0,0.0,0.0,13.0,0.0
3384,3384.jpg,0.0,0.0,0.0,10.0,0.0
3385,3385.jpg,1.0,1.0,1.0,1.0,4.0
3386,3386.jpg,0.0,0.0,0.0,2.0,3.0
3387,3387.jpg,0.0,1.0,0.0,14.0,0.0
3388,3388.jpg,1.0,1.0,1.0,4.0,3.0
3389,3389.jpg,1.0,1.0,1.0,5.0,0.0
3390,3390.jpg,1.0,0.0,0.0,8.0,3.0
3391,3391.jpg,0.0,0.0,0.0,6.0,1.0
3392,3392.jpg,1.0,1.0,1.0,13.0,0.0
3393,3393.jpg,1.0,0.0,0.0,13.0,4.0
3394,3394.jpg,0.0,0.0,0.0,10.0,4.0
3395,3395.jpg,1.0,0.0,0.0,13.0,4.0
3397,3397.jpg,1.0,0.0,0.0,11.0,4.0
3398,3398.jpg,0.0,0.0,0.0,3.0,4.0
3399,3399.jpg,1.0,1.0,1.0,8.0,0.0
3401,3401.jpg,0.0,1.0,0.0,16.0,0.0
3402,3402.jpg,1.0,1.0,1.0,9.0,3.0
3403,3403.jpg,0.0,1.0,0.0,2.0,1.0
3404,3404.jpg,1.0,1.0,1.0,1.0,0.0
3405,3405.jpg,0.0,1.0,0.0,1.0,4.0
3406,3406.jpg,1.0,0.0,0.0,4.0,1.0
3407,3407.jpg,0.0,1.0,0.0,18.0,0.0
3408,3408.jpg,1.0,0.0,0.0,3.0,4.0
3409,3409.jpg,0.0,0.0,0.0,5.0,0.0
3410,3410.jpg,1.0,0.0,0.0,12.0,1.0
3411,3411.jpg,0.0,0.0,0.0,24.0,4.0
3412,3412.jpg,0.0,1.0,0.0,5.0,2.0
3413,3413.jpg,1.0,0.0,0.0,6.0,3.0
3414,3414.jpg,1.0,0.0,0.0,5.0,1.0
3415,3415.jpg,1.0,0.0,0.0,6.0,0.0
3416,3416.jpg,0.0,0.0,0.0,6.0,3.0
3417,3417.jpg,0.0,1.0,0.0,11.0,3.0
3418,3418.jpg,1.0,1.0,1.0,4.0,4.0
3419,3419.jpg,1.0,1.0,1.0,5.0,3.0
3420,3420.jpg,1.0,1.0,1.0,3.0,1.0
3421,3421.jpg,1.0,0.0,0.0,10.0,4.0
3422,3422.jpg,1.0,1.0,1.0,11.0,2.0
3423,3423.jpg,0.0,0.0,0.0,21.0,1.0
3424,3424.jpg,0.0,1.0,0.0,10.0,3.0
3425,3425.jpg,0.0,0.0,0.0,12.0,2.0
3426,3426.jpg,0.0,1.0,0.0,1.0,0.0
3427,3427.jpg,1.0,0.0,0.0,24.0,1.0
3428,3428.jpg,0.0,0.0,0.0,28.0,3.0
3429,3429.jpg,1.0,1.0,1.0,6.0,3.0
3430,3430.jpg,1.0,1.0,1.0,1.0,2.0
3431,3431.jpg,1.0,0.0,0.0,3.0,4.0
3433,3433.jpg,0.0,1.0,0.0,19.0,3.0
3434,3434.jpg,0.0,1.0,0.0,14.0,2.0
3435,3435.jpg,1.0,0.0,0.0,16.0,0.0
3436,3436.jpg,1.0,0.0,0.0,8.0,1.0
3438,3438.jpg,0.0,0.0,0.0,15.0,2.0
3439,3439.jpg,0.0,0.0,0.0,23.0,0.0
3440,3440.jpg,0.0,0.0,0.0,17.0,3.0
3441,3441.jpg,1.0,0.0,0.0,19.0,0.0
3442,3442.jpg,1.0,1.0,1.0,2.0,3.0
3443,3443.jpg,1.0,0.0,0.0,12.0,3.0
3444,3444.jpg,1.0,0.0,0.0,5.0,0.0
3446,3446.jpg,0.0,0.0,0.0,2.0,2.0
3447,3447.jpg,0.0,0.0,0.0,2.0,1.0
3448,3448.jpg,1.0,0.0,0.0,6.0,1.0
3449,3449.jpg,1.0,1.0,1.0,11.0,0.0
3450,3450.jpg,1.0,0.0,0.0,6.0,3.0
3451,3451.jpg,1.0,0.0,0.0,5.0,3.0
3452,3452.jpg,1.0,1.0,1.0,7.0,4.0
3453,3453.jpg,0.0,0.0,0.0,8.0,1.0
3454,3454.jpg,1.0,1.0,1.0,6.0,4.0
3456,3456.jpg,0.0,1.0,0.0,4.0,2.0
3457,3457.jpg,0.0,0.0,0.0,17.0,4.0
3458,3458.jpg,0.0,0.0,0.0,15.0,1.0
3459,3459.jpg,0.0,0.0,0.0,4.0,1.0
3460,3460.jpg,0.0,1.0,0.0,3.0,4.0
3461,3461.jpg,1.0,0.0,0.0,11.0,0.0
3462,3462.jpg,1.0,1.0,1.0,7.0,3.0
3463,3463.jpg,1.0,1.0,1.0,6.0,0.0
3464,3464.jpg,1.0,0.0,0.0,2.0,4.0
3465,3465.jpg,1.0,1.0,1.0,9.0,3.0
3466,3466.jpg,0.0,1.0,0.0,2.0,4.0
3467,3467.jpg,0.0,1.0,0.0,3.0,2.0
3468,3468.jpg,1.0,1.0,1.0,4.0,1.0
3470,3470.jpg,0.0,0.0,0.0,22.0,2.0
3472,3472.jpg,1.0,1.0,1.0,3.0,1.0
3473,3473.jpg,1.0,0.0,0.0,20.0,3.0
3474,3474.jpg,1.0,1.0,1.0,3.0,0.0
3476,3476.jpg,0.0,0.0,0.0,7.0,4.0
3477,3477.jpg,0.0,1.0,0.0,18.0,4.0
3478,3478.jpg,1.0,1.0,1.0,1.0,2.0
3479,3479.jpg,1.0,0.0,0.0,3.0,3.0
3480,3480.jpg,1.0,1.0,1.0,3.0,0.0
3481,3481.jpg,1.0,1.0,1.0,4.0,0.0
3482,3482.jpg,0.0,0.0,0.0,20.0,0.0
3484,3484.jpg,0.0,1.0,0.0,5.0,1.0
3485,3485.jpg,1.0,0.0,0.0,3.0,4.0
3486,3486.jpg,0.0,0.0,0.0,18.0,3.0
